26729,18788
27030,18490
27333,18190
27634,17889
27929,17601
28061,8922
28110,8882
28234,17296
28530,17003
28587,8498
28610,9159
28621,9149
28630,9140
28753,9051
28770,9035
28770,9035
28833,16701
29133,16403
29434,20764
29734,20467
30159,7861
30168,7855
30168,7857
30168,7859
30212,9679
30224,9667
30224,9668
30225,9667
30225,9667
30235,9657
30549,9409
30568,9391
30569,9390
30569,9391
30570,9390
30570,9390
30571,9390
30571,9390
30571,9391
30580,9382
32873,9861
32913,9834
32928,9819
33162,9638
33171,9631
33171,9633
33192,10322
33192,10322
33201,10314
33201,10314
33305,10238
33321,10223
33322,10222
33322,10222
33322,10222
33322,10223
34206,9480
34221,9467
34231,9462
34231,9470
34232,9465
34233,9462
34234,9456
34234,9458
34260,10838
34276,10822
34276,10823
34277,10822
34277,10822
34277,10822
34277,10822
34277,10823
34278,10822
34278,10822
34601,10569
34619,10552
34620,10551
34621,10551
34621,10551
34633,10540
34633,10540
34641,10532
34642,10531
34642,10531
37012,9001
37103,8928
37779,8360
37788,8353
37788,8357
37813,9264
37826,9251
37835,9242
38029,9093
38045,9078
38045,9078
38045,9079
39903,7487
39916,7480
39916,7480
39916,7480
39924,7472
39924,7474
39966,9813
39981,9798
39982,9798
39991,9789
39991,9789
39992,9788
39992,9789
39992,9789
39992,9789
39992,9789
40333,9517
40357,9494
40358,9493
40358,9494
40358,9494
40358,9495
40358,9496
40358,9496
40371,9484
40384,9471
42768,7435
42769,7434
42808,7406
42823,7392
42823,7393
43522,6826
43524,6827
43532,6822
43532,6823
43554,7534
43563,7528
43563,7528
43564,7528
43565,7527
43565,7527
43696,7434
43714,7416
43714,7416
43714,7417
43714,7417
43714,7417
43714,7417
43723,7408
45109,6252
45123,6240
45123,6243
45124,6244
45124,6246
45124,6250
45131,6249
45132,6252
45132,6254
45133,6255
45179,8494
45195,8478
45203,8471
45203,8471
45203,8471
45203,8472
45204,8470
45204,8471
45204,8471
45205,8470
45527,8219
45545,8202
45546,8201
45547,8201
45547,8201
45548,8200
45548,8201
45558,8192
45558,8192
45569,8181
46042,7709
46151,7629
46167,7613
46167,7613
47086,6842
47097,6834
47097,6835
47132,8217
47142,8208
47142,8208
47152,8198
47400,8005
47418,7988
47418,7988
47419,7987
47419,7988
47419,7989
49791,6005
49803,5995
49803,5997
49804,5998
49804,5999
49804,6001
49804,6003
49813,5998
49813,6002
49814,6004
49862,8408
49879,8396
49879,8398
49887,8390
49887,8390
49887,8390
49888,8390
49888,8390
49890,8388
49890,8388
50214,13559
50223,13551
50238,8161
50249,8150
50250,8149
50357,8099
50375,8081
50375,8082
50375,8082
51095,7482
51115,7464
51116,7466
51117,7467
51117,7468
51118,7472
51144,9545
51160,9530
51160,9530
51160,9530
51160,9531
51161,9530
51161,9530
51161,9530
51371,9372
51389,9355
51389,9356
51389,9357
51389,9358
51390,9357
51407,9340
51407,9340
51408,9339
51408,9340
53685,7453
53686,7453
53699,7443
53699,7444
53700,7445
53700,7454
53700,7457
53708,7450
53708,7450
53709,7449
53755,12574
53770,12559
53770,12559
53783,12546
53783,12546
53784,12545
53784,12545
53784,12545
53784,12545
53784,12546
53797,9979
53797,9980
53797,9981
53939,9892
53954,9877
53955,9876
55366,8666
55367,8668
55374,8664
55374,8666
55416,10499
55432,10484
55440,10476
55441,10476
55441,10476
55441,10476
55808,10182
55826,10165
55827,10164
55827,10167
55828,10166
55828,10166
55828,10166
55841,10153
55842,10153
55853,10142
58285,8034
58304,8017
58307,8016
58308,8017
58309,8031
58309,8032
58310,8030
58310,8031
58310,8033
58310,8033
58468,7863
58469,7876
58481,7864
58481,7864
58590,7788
58605,7773
58605,7773
58605,7773
58605,7773
58605,7774
60702,5834
60719,5819
60719,5822
60719,5824
60727,5818
60727,5823
60728,5818
60728,5822
60755,7195
60774,7176
60774,7176
60785,7165
60785,7166
60785,7166
60785,7166
60786,7165
60787,7164
60787,7165
61152,6868
61174,6846
61175,6846
61175,6846
61175,6846
61176,6846
61188,6834
61188,6835
61188,6835
61189,6834
63784,9658
63798,9644
63853,4187
63854,4184
63854,4185
64042,4054
64059,4037
64059,4037
64059,4038
65928,2442
65948,2426
65948,2436
65948,2436
65948,2437
65960,2431
66003,4791
66019,4776
66020,4775
66031,4764
66031,4765
66032,4764
66032,4764
66033,4764
66034,4763
66034,4764
66331,9728
66356,9704
66357,9704
66357,9704
66360,9708
66361,9705
66362,9709
66362,9718
66363,9720
66363,9720
66364,9720
66364,9720
66364,9722
66370,9720
66383,9680
66384,9679
66384,9680
66385,9679
66385,9679
66385,9680
66409,7035
66409,7036
66409,7036
66410,7036
66410,7036
66410,7037
66549,6934
66565,6918
66566,6917
66566,6918
66566,6919
66567,6918
66567,6919
66567,6920
67962,5734
67976,5723
67976,5725
67976,5726
67977,5727
67977,5729
67986,5724
67986,5729
67987,5728
67987,5728
68029,7984
68047,8745
68047,8745
68065,8727
68066,8727
68066,8727
68066,8727
68066,8727
68066,8727
68066,8728
68112,7979
68112,7979
68122,7970
68122,7970
68388,7769
68401,7757
68402,7756
68402,7757
68402,7757
68413,7746
70809,5708
70824,5695
70824,5695
70824,5699
70824,5701
70834,5692
70835,5693
70835,5700
70835,5702
70835,5702
73454,6657
73469,6644
73504,3786
73506,3785
73507,3783
73507,3784
73507,3784
73508,3783
73508,3783
73508,3784
73706,3633
73725,3617
73725,3618
73725,3619
73726,3618
73726,3618
73736,3608
73736,3608
73737,3607
73737,3608
76025,1643
76073,3691
76093,4481
76093,4482
76106,4469
76106,4469
76107,4469
76108,4468
76108,4468
76109,4467
76109,4469
76109,4469
76109,4470
76109,4470
76132,4448
76133,4447
76133,4447
76133,4447
76133,4448
76134,4447
76134,4447
76172,3943
76187,3928
76187,3929
76198,3918
76198,3918
76198,3918
76531,3652
76549,3635
76550,3634
76551,3633
76551,3634
76551,3634
76551,3635
76552,3636
76562,3626
76562,3626
76803,3443
76815,3436
76816,3435
76816,3435
76816,3440
76816,3441
76816,3442
76825,3433
76825,3437
77351,3238
77370,3220
77370,3220
77371,3220
77371,3220
77371,3221
77371,3222
77371,3222
77371,3224
77372,3223
77679,3002
79776,1228
80121,3199
80136,3185
80194,895
80210,879
80210,879
80219,870
80219,870
80219,870
80220,870
80220,870
80220,870
80220,870
80261,836
80285,813
80286,811
80286,817
80287,816
80287,817
80287,817
80287,817
80287,818
80590,2821
80611,2803
80611,2805
80612,2806
80613,2807
80613,2819
80630,2796
80630,2797
80630,2798
80630,2802
80630,2805
80630,2806
80631,2797
80631,2802
80631,2804
80631,2804
80631,2804
80631,2804
80631,2804
80693,2632
81013,2396
81135,2301
81136,2299
81136,2300
81137,2299
81138,2299
81138,2299
81138,2299
81138,2299
81138,2299
83340,1254
83364,1230
83425,46
83446,1148
83467,1128
83467,1128
83467,1128
83468,1127
83468,1291
83468,1293
83468,1296
83468,1297
83480,2711
83480,2712
83482,2856
83482,2860
83483,2860
83483,2862
83483,2863
83483,2866
83484,2708
83484,2708
84607,2459
84619,2213
84619,2213
84619,2448
84627,2206
84627,2206
84628,2205
84768,2101
84783,2087
84783,2087
84784,2086
86201,867
86212,857
86212,857
86221,848
86350,755
86366,739
86367,738
86368,737
86368,738
86368,738
86881,231
86892,220
86892,220
86893,219
87075,161
87091,146
87123,118
87123,119
87123,119
87138,104
87138,104
87138,105
87246,10
87264,9
